payment_id,customer_id,amount,payment_method,failure_reason,previous_payments,previous_failures,days_since_last_payment,subscription,hour,is_weekend,recovered
PAY01313,CUST2701,16517,card,network_timeout,9,5,33,0,14,1,1
PAY01314,CUST0071,28929,card,bank_decline,1,5,61,0,13,0,1
PAY01315,CUST2374,5313,netbanking,technical_error,17,5,8,1,5,1,1
PAY01316,CUST1132,17109,wallet,insufficient_balance,7,2,18,0,7,0,1
PAY01317,CUST2682,2623,upi,authentication_failed,16,7,74,1,1,0,1
PAY01318,CUST0250,46928,netbanking,expired_card,0,5,69,0,19,0,1
PAY01319,CUST1433,7254,card,technical_error,14,1,65,0,7,0,1
PAY01320,CUST1335,37479,netbanking,authentication_failed,13,1,82,1,9,0,1
PAY01321,CUST0102,21500,netbanking,expired_card,13,5,60,1,19,0,1
PAY01322,CUST0657,24237,card,expired_card,29,2,75,0,3,0,1
PAY01323,CUST1283,33575,netbanking,insufficient_balance,12,0,84,0,12,0,0
PAY01324,CUST0317,14818,wallet,technical_error,23,1,67,0,19,1,1
PAY01325,CUST2701,34470,wallet,expired_card,8,3,73,1,7,1,0
PAY01326,CUST0996,23821,upi,bank_decline,10,1,88,0,14,1,1
PAY01327,CUST1483,5322,netbanking,technical_error,16,1,46,1,19,0,1
PAY01328,CUST1839,27549,upi,technical_error,26,2,68,0,13,0,1
PAY01329,CUST2481,17157,netbanking,expired_card,10,1,10,1,13,0,1
PAY01330,CUST2360,32487,upi,insufficient_balance,28,7,1,0,3,1,1
PAY01331,CUST1079,36444,wallet,authentication_failed,3,2,4,1,0,0,1
PAY01332,CUST0300,8775,wallet,bank_decline,11,2,51,0,22,1,0
PAY01333,CUST0488,22173,netbanking,technical_error,19,1,5,0,23,1,1
PAY01334,CUST1839,26896,wallet,authentication_failed,26,6,37,1,22,0,0
PAY01335,CUST0752,47528,card,insufficient_balance,28,0,75,1,21,1,0
PAY01336,CUST1554,21100,wallet,insufficient_balance,16,4,12,0,9,1,1
PAY01337,CUST1398,3264,wallet,expired_card,10,6,40,0,4,0,0
PAY01338,CUST2995,13907,wallet,technical_error,8,5,12,1,9,0,1
PAY01339,CUST0486,18964,netbanking,bank_decline,14,3,21,1,8,0,1
PAY01340,CUST0949,43775,netbanking,insufficient_balance,3,3,70,0,0,0,1
PAY01341,CUST2212,35352,upi,network_timeout,15,0,47,0,9,1,1
PAY01342,CUST2999,29252,upi,bank_decline,9,1,90,0,14,1,1
PAY01343,CUST2021,17339,card,insufficient_balance,8,1,45,0,23,0,0
PAY01344,CUST2980,4972,netbanking,insufficient_balance,16,5,35,1,20,0,1
PAY01345,CUST2896,45184,netbanking,network_timeout,13,1,90,1,6,0,1
PAY01346,CUST2599,41209,card,insufficient_balance,4,6,28,0,8,1,0
PAY01347,CUST0621,31852,upi,authentication_failed,15,4,16,0,20,0,1
PAY01348,CUST2115,47501,upi,network_timeout,13,1,62,0,22,0,1
PAY01349,CUST0159,27504,netbanking,technical_error,12,3,81,1,15,0,0
PAY01350,CUST1230,15297,netbanking,authentication_failed,15,7,80,1,19,1,1
PAY01351,CUST2226,31620,netbanking,network_timeout,7,1,36,1,14,1,1
PAY01352,CUST1014,43512,wallet,network_timeout,5,7,40,0,11,1,0
PAY01353,CUST2887,8492,wallet,bank_decline,19,6,87,0,0,1,0
PAY01354,CUST1098,33358,upi,bank_decline,1,8,41,1,21,1,0
PAY01355,CUST1685,25749,wallet,bank_decline,12,4,6,1,15,0,1
PAY01356,CUST1392,41798,card,expired_card,14,6,28,0,17,0,1
PAY01357,CUST2562,7329,netbanking,insufficient_balance,19,8,2,0,12,0,0
PAY01358,CUST2887,21942,netbanking,technical_error,2,0,66,0,11,0,1
PAY01359,CUST0644,35207,wallet,authentication_failed,7,4,20,1,10,1,1
PAY01360,CUST0884,36338,upi,network_timeout,1,0,67,0,16,1,1
PAY01361,CUST1987,2871,upi,expired_card,9,0,29,0,1,1,0
PAY01362,CUST0507,24863,wallet,insufficient_balance,26,4,10,0,2,1,1
PAY01363,CUST0083,1066,upi,network_timeout,23,6,24,1,10,1,1
PAY01364,CUST2099,48824,card,expired_card,8,7,25,0,8,1,0
PAY01365,CUST1543,19186,wallet,network_timeout,7,6,71,1,15,1,0
PAY01366,CUST2879,35044,upi,bank_decline,0,7,50,1,17,0,0
PAY01367,CUST1853,14784,card,bank_decline,24,3,57,1,15,0,0
PAY01368,CUST2633,20456,netbanking,insufficient_balance,25,1,12,0,6,1,0
PAY01369,CUST2431,16481,card,insufficient_balance,12,7,66,0,1,1,1
PAY01370,CUST1033,27091,netbanking,authentication_failed,10,2,4,1,22,1,1
PAY01371,CUST0023,17673,upi,technical_error,25,7,69,1,10,0,0
PAY01372,CUST1319,30336,wallet,technical_error,17,1,13,1,22,0,1
PAY01373,CUST1539,8441,card,insufficient_balance,16,1,21,0,14,0,0
PAY01374,CUST0160,27899,wallet,insufficient_balance,20,8,62,0,23,1,1
PAY01375,CUST1636,706,netbanking,network_timeout,13,4,86,1,16,1,1
PAY01376,CUST2520,24455,upi,insufficient_balance,9,8,87,0,19,1,1
PAY01377,CUST2128,39717,netbanking,bank_decline,14,3,42,0,5,1,0
PAY01378,CUST0041,20920,wallet,insufficient_balance,4,7,8,0,9,0,0
PAY01379,CUST0817,45584,card,technical_error,14,5,12,0,19,1,1
PAY01380,CUST2435,10353,card,expired_card,20,8,28,1,20,0,1
PAY01381,CUST0790,18094,netbanking,bank_decline,18,4,47,1,8,0,1
PAY01382,CUST0318,38939,upi,network_timeout,23,3,35,0,8,0,1
PAY01383,CUST0519,34330,wallet,expired_card,18,4,78,1,6,0,0
PAY01384,CUST0011,15293,upi,network_timeout,29,2,18,0,15,0,1
PAY01385,CUST1325,5197,card,insufficient_balance,16,7,54,1,10,1,0
PAY01386,CUST2050,49907,card,insufficient_balance,17,6,48,1,22,1,1
PAY01387,CUST1455,20531,netbanking,technical_error,2,3,21,1,22,0,0
PAY01388,CUST1791,36832,wallet,bank_decline,22,4,87,0,17,1,0
PAY01389,CUST2671,22918,upi,network_timeout,27,5,59,1,23,1,0
PAY01390,CUST0876,40534,upi,bank_decline,11,2,1,0,14,1,1
PAY01391,CUST2155,12872,card,technical_error,9,5,12,1,8,0,1
PAY01392,CUST2486,17993,card,authentication_failed,8,7,50,0,22,1,0
PAY01393,CUST1124,41077,card,technical_error,26,0,60,1,15,0,1
PAY01394,CUST1940,49247,card,network_timeout,11,0,78,0,22,0,1
PAY01395,CUST0540,5527,wallet,network_timeout,1,7,81,0,10,0,0
PAY01396,CUST2229,18284,upi,authentication_failed,19,0,42,1,22,0,1
PAY01397,CUST2404,47425,netbanking,technical_error,0,6,53,0,2,0,0
PAY01398,CUST2055,9767,netbanking,network_timeout,5,7,5,1,19,0,1
PAY01399,CUST2821,33226,wallet,insufficient_balance,20,0,39,1,17,1,1
PAY01400,CUST0483,22477,wallet,technical_error,26,1,72,1,2,0,1
PAY01401,CUST0371,12060,card,insufficient_balance,10,0,21,0,6,1,1
PAY01402,CUST1886,5426,upi,expired_card,26,3,16,1,1,1,1
PAY01403,CUST2892,18913,upi,expired_card,4,5,52,0,6,1,0
PAY01404,CUST0817,11707,netbanking,expired_card,22,7,33,0,15,1,1
PAY01405,CUST2371,23929,netbanking,authentication_failed,16,7,80,0,1,1,1
PAY01406,CUST0638,35355,upi,authentication_failed,13,5,82,1,6,1,1
PAY01407,CUST2866,33114,netbanking,network_timeout,16,3,33,0,14,1,0
PAY01408,CUST0129,7656,upi,bank_decline,4,7,75,1,11,1,1
PAY01409,CUST2697,38660,card,expired_card,22,1,80,1,0,0,1
PAY01410,CUST1727,31262,netbanking,expired_card,20,1,23,1,9,0,0
PAY01411,CUST1913,35933,upi,network_timeout,14,7,75,1,23,1,1
PAY01412,CUST1940,16063,netbanking,authentication_failed,11,5,61,1,9,0,1
PAY01413,CUST0960,33324,card,bank_decline,13,4,73,1,18,0,1
PAY01414,CUST0672,33667,upi,expired_card,28,8,25,0,4,1,0
PAY01415,CUST0221,6024,netbanking,insufficient_balance,25,5,58,1,5,1,1
PAY01416,CUST0004,43262,upi,insufficient_balance,28,2,38,1,2,0,0
PAY01417,CUST0968,13424,wallet,network_timeout,23,3,19,1,0,1,1
PAY01418,CUST0653,22691,card,bank_decline,17,6,89,0,15,1,0
PAY01419,CUST1899,46383,upi,network_timeout,12,2,40,0,12,1,1
PAY01420,CUST1160,44320,wallet,technical_error,12,8,9,1,15,0,0
PAY01421,CUST0909,39980,upi,insufficient_balance,11,5,43,0,19,1,1
PAY01422,CUST0317,42408,upi,insufficient_balance,15,3,5,0,9,1,1
PAY01423,CUST0381,22355,wallet,authentication_failed,5,6,19,1,9,1,0
PAY01424,CUST2766,31600,card,expired_card,30,6,22,0,12,0,0
PAY01425,CUST1905,5515,netbanking,authentication_failed,23,1,83,1,0,0,0
PAY01426,CUST1307,8537,wallet,authentication_failed,14,0,62,1,13,0,0
PAY01427,CUST1241,27951,netbanking,authentication_failed,20,1,77,1,16,1,1
PAY01428,CUST1940,46763,netbanking,technical_error,11,1,22,1,17,1,0
PAY01429,CUST2764,5343,upi,network_timeout,10,4,25,1,13,0,1
PAY01430,CUST1904,18562,card,network_timeout,27,7,58,1,1,1,0
PAY01431,CUST1034,27998,netbanking,authentication_failed,9,0,69,1,5,1,1
PAY01432,CUST1462,27432,card,bank_decline,10,4,81,0,19,0,0
PAY01433,CUST1464,48066,card,technical_error,23,6,31,0,2,0,1
PAY01434,CUST0517,47730,upi,authentication_failed,15,6,35,1,14,0,0
PAY01435,CUST2145,37394,wallet,network_timeout,2,5,47,0,4,0,1
PAY01436,CUST1565,33695,card,expired_card,29,4,54,1,0,0,1
PAY01437,CUST1053,47390,card,bank_decline,30,1,24,1,9,0,1
PAY01438,CUST2844,3300,netbanking,technical_error,15,3,55,1,23,0,1
PAY01439,CUST1134,32970,card,technical_error,12,2,86,1,8,0,1
PAY01440,CUST1668,13674,card,bank_decline,21,2,35,1,14,1,1
PAY01441,CUST0398,14604,upi,network_timeout,22,5,28,0,19,1,0
PAY01442,CUST2983,46763,wallet,technical_error,13,5,69,1,15,0,1
PAY01443,CUST1405,22421,netbanking,expired_card,26,7,19,1,23,1,1
PAY01444,CUST0863,34980,upi,authentication_failed,12,4,51,0,21,0,1
PAY01445,CUST2587,31985,netbanking,network_timeout,6,8,47,1,9,1,0
PAY01446,CUST1850,44304,wallet,network_timeout,4,2,79,1,18,1,1
PAY01447,CUST1702,1634,netbanking,technical_error,23,7,30,1,17,0,0
PAY01448,CUST1551,39888,card,network_timeout,12,3,27,0,18,1,0
PAY01449,CUST0732,10527,wallet,technical_error,13,5,27,1,19,1,0
PAY01450,CUST1309,23901,card,authentication_failed,28,5,64,1,7,1,1
PAY01451,CUST2027,49699,wallet,expired_card,26,7,20,0,12,1,0
PAY01452,CUST0014,35008,netbanking,bank_decline,20,2,87,0,12,1,0
PAY01453,CUST1714,26989,upi,authentication_failed,0,3,17,0,19,1,1
PAY01454,CUST0094,21400,upi,insufficient_balance,18,7,87,0,11,0,0
PAY01455,CUST2464,42968,wallet,technical_error,16,3,20,1,11,0,1
PAY01456,CUST0718,31044,upi,expired_card,4,4,8,0,6,1,1
PAY01457,CUST1881,16159,wallet,insufficient_balance,25,2,59,0,19,1,1
PAY01458,CUST0653,16147,wallet,authentication_failed,30,1,0,0,21,1,1
PAY01459,CUST2129,30915,wallet,network_timeout,25,6,33,0,22,0,1
PAY01460,CUST1797,31610,card,expired_card,25,6,5,1,12,1,1
PAY01461,CUST1756,8230,card,insufficient_balance,27,4,74,0,23,0,1
PAY01462,CUST1502,27159,netbanking,insufficient_balance,29,3,61,0,8,0,1
PAY01463,CUST1352,42176,card,bank_decline,28,7,31,1,10,1,0
PAY01464,CUST2823,29242,netbanking,bank_decline,22,4,72,1,19,0,0
PAY01465,CUST0574,9800,netbanking,network_timeout,7,5,72,1,22,1,0
PAY01466,CUST1257,47013,upi,technical_error,20,4,60,1,21,1,1
PAY01467,CUST0633,48841,upi,insufficient_balance,19,4,49,1,20,0,0
PAY01468,CUST0115,13971,netbanking,insufficient_balance,18,0,33,1,23,1,1
PAY01469,CUST1954,40631,upi,expired_card,20,2,75,1,16,1,0
PAY01470,CUST1549,31901,upi,technical_error,15,2,61,1,0,0,1
PAY01471,CUST1403,14834,netbanking,insufficient_balance,7,2,35,0,20,0,1
PAY01472,CUST1461,32788,wallet,technical_error,29,0,67,0,23,0,1
PAY01473,CUST1490,43631,card,bank_decline,20,1,42,0,8,0,0
PAY01474,CUST0230,29370,upi,insufficient_balance,8,2,88,0,7,1,1
PAY01475,CUST0727,2736,netbanking,technical_error,8,1,24,0,4,1,1
PAY01476,CUST0250,13713,upi,insufficient_balance,18,7,59,0,17,0,0
PAY01477,CUST1307,41643,card,insufficient_balance,15,1,56,0,15,0,1
PAY01478,CUST0410,35644,upi,technical_error,15,4,72,0,18,1,1
PAY01479,CUST0457,47284,wallet,authentication_failed,6,7,0,1,13,1,1
PAY01480,CUST2018,41461,upi,expired_card,16,7,65,1,20,1,0
PAY01481,CUST1083,34977,upi,expired_card,8,8,64,1,20,1,1
PAY01482,CUST0457,49685,upi,bank_decline,0,5,65,1,15,0,0
PAY01483,CUST0733,4396,wallet,authentication_failed,9,1,56,1,20,0,1
PAY01484,CUST0793,7224,upi,insufficient_balance,9,8,39,1,16,1,1
PAY01485,CUST0422,44975,netbanking,technical_error,6,2,41,0,6,1,1
PAY01486,CUST0704,10450,upi,expired_card,30,8,60,1,23,1,0
PAY01487,CUST0937,17326,wallet,expired_card,11,2,39,1,23,1,1
PAY01488,CUST1292,29572,netbanking,bank_decline,18,6,53,0,12,0,0
PAY01489,CUST1675,23274,upi,bank_decline,24,4,2,0,6,1,0
PAY01490,CUST1208,24576,card,expired_card,13,6,41,0,6,1,0
PAY01491,CUST1123,7101,card,insufficient_balance,5,5,61,1,1,1,1
PAY01492,CUST2818,46400,wallet,insufficient_balance,8,6,7,0,1,1,0
PAY01493,CUST1131,35351,netbanking,bank_decline,29,4,14,1,4,0,1
PAY01494,CUST1330,48101,wallet,insufficient_balance,27,2,75,1,18,0,1
PAY01495,CUST2302,5867,wallet,insufficient_balance,10,8,84,1,17,1,1
PAY01496,CUST2825,1532,upi,network_timeout,27,5,46,1,23,0,1
PAY01497,CUST0755,21154,wallet,insufficient_balance,14,5,42,0,21,1,1
PAY01498,CUST1046,39658,card,insufficient_balance,3,6,54,1,15,0,0
PAY01499,CUST2165,4050,netbanking,network_timeout,18,6,4,1,17,1,1
PAY01500,CUST1158,37771,netbanking,authentication_failed,2,1,72,0,17,0,0
PAY01501,CUST2179,10469,card,technical_error,29,7,78,0,2,1,1
PAY01502,CUST1135,30621,wallet,authentication_failed,4,5,9,0,20,1,0
PAY01503,CUST1860,34684,wallet,network_timeout,12,4,0,1,0,0,1
PAY01504,CUST0923,21227,wallet,insufficient_balance,8,3,74,1,17,1,1
PAY01505,CUST2678,43707,upi,technical_error,29,5,73,0,6,0,1
PAY01506,CUST0845,20316,upi,network_timeout,0,8,77,0,4,1,0
PAY01507,CUST0284,21560,netbanking,insufficient_balance,21,3,25,1,5,1,1
PAY01508,CUST1111,15368,upi,expired_card,0,2,56,0,12,0,0
PAY01509,CUST1819,48855,upi,bank_decline,1,7,56,1,6,0,0
PAY01510,CUST1559,38780,card,network_timeout,5,8,74,0,5,0,0
PAY01511,CUST0493,32154,netbanking,authentication_failed,10,6,24,0,2,1,1
PAY01512,CUST1958,16830,card,bank_decline,0,0,48,1,12,0,0
PAY01513,CUST1453,23718,netbanking,network_timeout,13,4,29,0,20,1,0
PAY01514,CUST1931,1138,netbanking,authentication_failed,20,5,5,0,7,0,1
PAY01515,CUST2313,707,upi,technical_error,4,2,88,1,1,0,1
PAY01516,CUST2443,13851,netbanking,expired_card,19,6,20,1,5,0,0
PAY01517,CUST2125,10020,upi,expired_card,28,1,20,0,15,0,1
PAY01518,CUST1254,26553,netbanking,expired_card,19,5,3,0,10,0,0
PAY01519,CUST1928,2342,upi,bank_decline,1,8,48,0,5,0,0
PAY01520,CUST0062,22950,upi,network_timeout,13,1,14,1,14,1,1
PAY01521,CUST2199,28963,upi,technical_error,25,0,39,1,15,1,1
PAY01522,CUST0526,21260,netbanking,technical_error,21,1,61,1,23,0,1
PAY01523,CUST0516,14472,upi,insufficient_balance,7,1,12,1,9,0,1
PAY01524,CUST1024,14925,netbanking,insufficient_balance,23,4,42,1,21,1,1
PAY01525,CUST0540,21592,wallet,expired_card,21,2,74,0,23,1,1
PAY01526,CUST2589,3246,upi,insufficient_balance,0,2,81,0,7,0,1
PAY01527,CUST1626,21237,card,technical_error,15,7,44,0,20,1,1
PAY01528,CUST1852,14179,wallet,technical_error,8,8,56,0,23,1,1
PAY01529,CUST2685,33817,netbanking,expired_card,28,2,32,1,15,1,0
PAY01530,CUST2717,6424,netbanking,technical_error,8,1,46,1,20,0,1
PAY01531,CUST2226,8372,card,insufficient_balance,14,1,15,1,4,1,1
PAY01532,CUST1258,29759,wallet,technical_error,30,1,64,0,12,0,1
PAY01533,CUST0581,44702,upi,network_timeout,6,5,67,0,18,0,0
PAY01534,CUST2184,23867,upi,authentication_failed,30,8,21,1,5,0,1
PAY01535,CUST2787,10955,upi,authentication_failed,4,8,78,1,6,1,0
PAY01536,CUST0201,26371,netbanking,bank_decline,28,8,53,1,14,1,0
PAY01537,CUST0558,47387,netbanking,network_timeout,2,4,90,1,6,0,1
PAY01538,CUST0243,49590,wallet,insufficient_balance,4,7,20,0,12,0,1
PAY01539,CUST2647,27560,wallet,technical_error,6,3,44,0,7,1,1
PAY01540,CUST0576,26408,card,authentication_failed,23,2,26,1,4,1,1
PAY01541,CUST1342,805,card,technical_error,9,8,13,1,7,1,0
PAY01542,CUST1224,8283,wallet,insufficient_balance,2,5,34,0,12,1,1
PAY01543,CUST0463,41184,wallet,bank_decline,18,2,90,1,9,0,1
PAY01544,CUST2142,6853,card,authentication_failed,19,5,30,1,22,1,1
PAY01545,CUST1728,3812,card,expired_card,26,4,32,1,13,1,0
PAY01546,CUST1461,5545,card,network_timeout,22,7,31,1,7,1,1
PAY01547,CUST2727,17516,card,authentication_failed,15,8,77,1,19,1,0
PAY01548,CUST0173,39530,card,technical_error,26,1,73,0,3,0,1
PAY01549,CUST1478,38118,wallet,bank_decline,22,0,44,1,14,0,1
PAY01550,CUST1634,41264,wallet,authentication_failed,29,0,27,0,0,1,1
PAY01551,CUST0405,19254,wallet,network_timeout,23,7,32,1,21,1,0
PAY01552,CUST1444,16398,netbanking,bank_decline,25,0,41,1,22,1,1
PAY01553,CUST0658,13821,netbanking,authentication_failed,12,5,22,1,2,1,0
PAY01554,CUST1441,40496,upi,expired_card,26,4,12,0,20,1,0
PAY01555,CUST1282,40850,wallet,authentication_failed,5,6,25,1,22,1,0
PAY01556,CUST1437,22185,wallet,expired_card,24,2,21,1,0,0,1
PAY01557,CUST0778,38231,netbanking,technical_error,22,8,37,0,12,0,0
PAY01558,CUST0814,6218,card,authentication_failed,19,6,33,0,22,1,0
PAY01559,CUST2183,23286,wallet,insufficient_balance,29,6,13,1,19,0,0
PAY01560,CUST1327,14834,wallet,network_timeout,7,8,19,1,0,1,0
PAY01561,CUST0920,45652,upi,insufficient_balance,28,3,56,0,4,0,1
PAY01562,CUST1216,16069,card,technical_error,15,7,53,0,13,0,1
PAY01563,CUST2125,38169,wallet,authentication_failed,18,6,33,1,8,1,0
PAY01564,CUST1517,23988,upi,expired_card,17,5,9,0,10,0,1
PAY01565,CUST2205,38042,upi,network_timeout,29,8,90,1,17,1,0
PAY01566,CUST0430,39689,upi,authentication_failed,11,8,28,1,8,0,1
PAY01567,CUST1886,40654,wallet,bank_decline,18,6,8,0,0,1,0
PAY01568,CUST2290,42716,card,expired_card,15,2,8,1,2,1,1
PAY01569,CUST2334,16615,card,authentication_failed,19,7,55,0,12,0,1
PAY01570,CUST2711,29729,netbanking,technical_error,22,4,42,0,18,1,1
PAY01571,CUST0591,35464,netbanking,network_timeout,19,0,45,0,2,0,1
PAY01572,CUST2170,27212,upi,authentication_failed,6,3,76,0,5,0,1
PAY01573,CUST2660,32538,card,expired_card,2,1,51,1,13,1,0
PAY01574,CUST2853,31190,upi,expired_card,5,1,39,1,5,1,0
PAY01575,CUST1033,32847,card,insufficient_balance,8,6,25,0,11,0,0
PAY01576,CUST1392,29704,card,technical_error,8,0,77,0,17,0,1
PAY01577,CUST2797,24554,card,insufficient_balance,0,8,1,0,10,1,0
PAY01578,CUST1255,1912,netbanking,network_timeout,30,2,24,1,5,0,1
PAY01579,CUST1415,6454,upi,technical_error,11,2,56,0,16,0,1
PAY01580,CUST1824,2088,card,technical_error,28,1,39,1,3,1,1
PAY01581,CUST2798,11923,upi,network_timeout,15,3,77,0,19,1,1
PAY01582,CUST1863,43254,wallet,bank_decline,30,1,85,0,10,0,1
PAY01583,CUST1498,9365,upi,bank_decline,6,6,5,1,1,1,0
PAY01584,CUST2702,46475,card,technical_error,2,5,67,1,17,0,1
PAY01585,CUST1158,21092,upi,bank_decline,24,3,37,1,12,1,0
PAY01586,CUST1545,5499,wallet,network_timeout,15,1,41,1,19,1,1
PAY01587,CUST1253,32711,netbanking,authentication_failed,22,0,67,0,6,0,1
PAY01588,CUST1258,38600,upi,authentication_failed,10,0,68,0,1,1,1
PAY01589,CUST1577,12436,netbanking,technical_error,1,6,65,0,16,1,0
PAY01590,CUST2790,45921,card,insufficient_balance,3,7,23,0,22,1,1
PAY01591,CUST0299,46894,upi,bank_decline,6,0,5,1,6,0,0
PAY01592,CUST1190,410,upi,authentication_failed,26,5,22,1,7,1,0
PAY01593,CUST1647,3033,upi,insufficient_balance,19,3,79,1,13,1,1
PAY01594,CUST0840,42917,netbanking,bank_decline,22,0,53,1,12,1,1
PAY01595,CUST0777,32095,netbanking,technical_error,0,6,5,1,4,0,0
PAY01596,CUST0289,41885,card,network_timeout,5,7,8,0,17,1,0
PAY01597,CUST0686,48602,netbanking,authentication_failed,22,6,36,1,9,1,1
PAY01598,CUST0445,49972,card,bank_decline,26,3,11,1,6,0,1
PAY01599,CUST2123,2439,wallet,bank_decline,3,1,29,0,12,0,0
PAY01600,CUST0343,45556,card,insufficient_balance,13,5,56,0,14,0,0
PAY01601,CUST2716,33105,upi,insufficient_balance,23,5,5,0,4,1,1
PAY01602,CUST1028,11603,netbanking,bank_decline,6,0,50,1,4,1,1
PAY01603,CUST2071,4271,upi,insufficient_balance,20,3,42,1,0,1,1
PAY01604,CUST0285,16207,netbanking,technical_error,5,2,70,1,1,0,1
PAY01605,CUST2805,4368,wallet,technical_error,17,0,79,0,23,1,1
PAY01606,CUST1518,2618,upi,network_timeout,21,3,0,1,0,0,1
PAY01607,CUST1588,37255,card,insufficient_balance,24,0,72,0,0,1,1
PAY01608,CUST2341,42356,wallet,expired_card,21,6,57,0,21,1,1
PAY01609,CUST2510,16486,netbanking,authentication_failed,14,7,19,1,17,1,1
PAY01610,CUST0917,9563,netbanking,authentication_failed,23,2,49,1,5,1,1
PAY01611,CUST0086,28394,netbanking,insufficient_balance,1,7,52,0,12,0,1
PAY01612,CUST2567,23230,upi,bank_decline,13,6,58,1,14,1,1
PAY01613,CUST1899,23926,netbanking,expired_card,21,6,17,0,7,0,0
PAY01614,CUST2919,12615,upi,authentication_failed,21,5,59,1,11,1,1
PAY01615,CUST0875,25844,upi,bank_decline,3,8,83,1,9,1,0
PAY01616,CUST0209,13168,upi,expired_card,17,2,84,1,16,1,1
PAY01617,CUST0739,29131,card,authentication_failed,6,6,72,0,8,0,1
PAY01618,CUST2627,26437,upi,insufficient_balance,13,5,59,0,23,0,1
PAY01619,CUST1994,20823,card,authentication_failed,3,1,10,0,0,0,1
PAY01620,CUST1358,5994,netbanking,expired_card,6,2,27,1,2,1,0
PAY01621,CUST2553,20776,wallet,bank_decline,10,2,37,1,3,0,1
PAY01622,CUST0623,10799,wallet,network_timeout,17,6,20,1,22,1,1
PAY01623,CUST2827,16444,card,authentication_failed,30,2,56,0,1,0,1
PAY01624,CUST1561,31086,wallet,bank_decline,5,0,75,1,14,0,0
PAY01625,CUST1833,1401,wallet,authentication_failed,18,5,43,0,11,0,1
PAY01626,CUST0726,8943,netbanking,authentication_failed,12,2,14,0,20,1,1
PAY01627,CUST1198,46722,card,expired_card,19,7,2,1,5,1,0
PAY01628,CUST1036,12684,netbanking,technical_error,28,0,62,1,5,0,1
PAY01629,CUST2660,15750,netbanking,expired_card,14,6,43,0,8,1,0
PAY01630,CUST2701,5358,netbanking,technical_error,1,2,79,0,23,0,1
PAY01631,CUST1240,25047,upi,bank_decline,12,6,4,1,22,1,1
PAY01632,CUST1375,24138,wallet,bank_decline,22,5,16,1,23,1,1
PAY01633,CUST2263,12742,wallet,expired_card,8,1,57,0,21,1,0
PAY01634,CUST2085,7539,card,insufficient_balance,25,1,31,0,5,1,1
PAY01635,CUST0267,10192,upi,network_timeout,27,1,1,0,23,1,1
PAY01636,CUST2530,4712,upi,technical_error,20,7,80,1,21,0,1
PAY01637,CUST2510,8093,card,authentication_failed,4,3,10,0,2,0,0
PAY01638,CUST0016,28475,upi,insufficient_balance,1,1,49,1,20,0,1
PAY01639,CUST1950,13030,wallet,technical_error,22,2,60,1,23,0,0
PAY01640,CUST1813,12219,card,network_timeout,5,3,33,0,17,0,0
PAY01641,CUST2868,8227,card,insufficient_balance,5,5,29,0,12,1,1
PAY01642,CUST2464,27119,netbanking,insufficient_balance,13,4,44,0,16,0,0
PAY01643,CUST2683,44895,netbanking,expired_card,24,2,8,0,2,1,1
PAY01644,CUST1410,48132,card,technical_error,24,6,10,1,0,0,1
PAY01645,CUST1305,38644,netbanking,authentication_failed,21,1,72,1,23,1,1
PAY01646,CUST1847,23569,wallet,expired_card,15,4,62,1,17,0,0
PAY01647,CUST0935,38584,upi,network_timeout,22,5,52,1,14,1,1
PAY01648,CUST1652,30484,wallet,bank_decline,4,2,49,1,0,0,0
PAY01649,CUST1298,25099,upi,bank_decline,11,0,55,0,4,0,0
PAY01650,CUST0889,6315,card,bank_decline,15,2,34,1,6,0,0
PAY01651,CUST2038,25805,upi,expired_card,26,8,35,0,6,1,0
PAY01652,CUST2486,47530,wallet,bank_decline,13,2,62,0,11,0,1
PAY01653,CUST0275,21286,wallet,technical_error,9,2,30,1,6,1,1
PAY01654,CUST2010,949,netbanking,authentication_failed,5,5,80,1,21,1,1
PAY01655,CUST2506,8085,upi,technical_error,9,5,47,0,11,1,1
PAY01656,CUST0259,1260,wallet,expired_card,13,3,26,1,22,0,0
PAY01657,CUST1281,41641,wallet,expired_card,17,5,73,1,22,0,1
PAY01658,CUST0521,21191,upi,authentication_failed,18,3,31,1,18,1,1
PAY01659,CUST0080,20642,card,bank_decline,24,2,79,1,2,1,1
